image_id,split,width,height
2009_001446,train,500.0,332.0
2009_001448,train,500.0,375.0
2009_001450,train,485.0,500.0
2009_001452,train,500.0,333.0
2009_001453,train,500.0,334.0
2009_001457,train,375.0,500.0
2009_001462,train,500.0,375.0
2009_001463,train,500.0,333.0
2009_001466,train,432.0,330.0
2009_001472,train,500.0,375.0
2009_001474,train,375.0,500.0
2009_001475,train,500.0,332.0
2009_001476,train,500.0,422.0
2009_001480,train,375.0,500.0
2009_001481,train,500.0,333.0
2009_001493,train,500.0,333.0
2009_001494,train,375.0,500.0
2009_001500,train,500.0,375.0
2009_001502,train,500.0,375.0
2009_001507,train,500.0,274.0
2009_001508,train,500.0,204.0
2009_001514,train,500.0,486.0
2009_001516,train,500.0,375.0
2009_001517,train,500.0,375.0
2009_001537,train,500.0,375.0
2009_001538,train,375.0,500.0
2009_001541,train,500.0,333.0
2009_001542,train,271.0,500.0
2009_001544,train,500.0,333.0
2009_001546,train,500.0,375.0
2009_001550,train,500.0,375.0
2009_001553,train,500.0,333.0
2009_001555,train,500.0,375.0
2009_001558,train,375.0,500.0
2009_001566,train,500.0,375.0
2009_001567,train,500.0,365.0
2009_001570,train,358.0,500.0
2009_001585,train,333.0,500.0
2009_001589,train,500.0,333.0
2009_001590,train,500.0,375.0
2009_001595,train,500.0,182.0
2009_001598,train,333.0,500.0
2009_001602,train,500.0,375.0
2009_001605,train,500.0,375.0
2009_001608,train,375.0,500.0
2009_001611,train,500.0,375.0
2009_001612,train,500.0,374.0
2009_001614,train,500.0,375.0
2009_001615,train,500.0,375.0
2009_001625,train,375.0,500.0
2009_001636,train,500.0,333.0
2009_001638,train,500.0,333.0
2009_001640,train,375.0,500.0
2009_001642,train,500.0,388.0
2009_001651,train,500.0,375.0
2009_001657,train,500.0,333.0
2009_001660,train,500.0,333.0
2009_001664,train,500.0,339.0
2009_001670,train,500.0,375.0
2009_001671,train,500.0,375.0
2009_001674,train,500.0,375.0
2009_001676,train,334.0,500.0
2009_001677,train,500.0,375.0
2009_001678,train,500.0,334.0
2009_001689,train,500.0,375.0
2009_001690,train,500.0,281.0
2009_001693,train,333.0,500.0
2009_001695,train,331.0,500.0
2009_001704,train,500.0,375.0
2009_001705,train,500.0,375.0
2009_001706,train,450.0,350.0
2009_001715,train,500.0,375.0
2009_001719,train,500.0,375.0
2009_001720,train,500.0,334.0
2009_001724,train,500.0,333.0
2009_001732,train,500.0,333.0
2009_001734,train,500.0,375.0
2009_001735,train,375.0,500.0
2009_001740,train,375.0,500.0
2009_001744,train,500.0,375.0
2009_001746,train,500.0,375.0
2009_001747,train,500.0,248.0
2009_001749,train,500.0,375.0
2009_001750,train,500.0,375.0
2009_001751,train,500.0,333.0
2009_001755,train,500.0,375.0
2009_001770,train,500.0,374.0
2009_001779,train,334.0,500.0
2009_001781,train,500.0,375.0
2009_001782,train,500.0,375.0
2009_001783,train,500.0,333.0
2009_001792,train,334.0,500.0
2009_001798,train,500.0,375.0
2009_001800,train,500.0,333.0
2009_001801,train,500.0,375.0
2009_001802,train,500.0,442.0
2009_001806,train,500.0,375.0
2009_001807,train,334.0,500.0
2009_001809,train,500.0,375.0
2009_001812,train,375.0,500.0
2009_001817,train,333.0,500.0
2009_001825,train,332.0,500.0
2009_001826,train,500.0,334.0
2009_001827,train,500.0,333.0
2009_001828,train,333.0,500.0
2009_001831,train,500.0,337.0
2009_001837,train,500.0,398.0
2009_001840,train,500.0,375.0
2009_001846,train,500.0,375.0
2009_001847,train,500.0,375.0
2009_001856,train,333.0,500.0
2009_001861,train,500.0,333.0
2009_001865,train,500.0,375.0
2009_001867,train,500.0,369.0
2009_001868,train,500.0,308.0
2009_001869,train,382.0,500.0
2009_001871,train,500.0,375.0
2009_001873,train,500.0,396.0
2009_001874,train,500.0,375.0
2009_001875,train,500.0,333.0
2009_001884,train,500.0,296.0
2009_001885,train,500.0,333.0
2009_001888,train,500.0,384.0
2009_001894,train,500.0,375.0
2009_001897,train,500.0,333.0
2009_001898,train,500.0,112.0
2009_001902,train,479.0,500.0
2009_001904,train,375.0,500.0
2009_001908,train,500.0,333.0
2009_001910,train,500.0,318.0
2009_001917,train,500.0,333.0
2009_001922,train,333.0,500.0
2009_001926,train,500.0,375.0
2009_001927,train,500.0,339.0
2009_001933,train,500.0,375.0
2009_001934,train,500.0,375.0
2009_001937,train,500.0,333.0
2009_001948,train,333.0,500.0
2009_001952,train,500.0,338.0
2009_001959,train,500.0,375.0
2009_001960,train,500.0,375.0
2009_001961,train,500.0,375.0
2009_001962,train,500.0,375.0
2009_001964,train,500.0,375.0
2009_001972,train,359.0,500.0
2009_001975,train,374.0,500.0
2009_001990,train,500.0,333.0
2009_001994,train,500.0,375.0
2009_001997,train,500.0,375.0
2009_001999,train,500.0,271.0
2009_002000,train,375.0,500.0
2009_002010,train,500.0,375.0
2009_002018,train,500.0,269.0
2009_002019,train,500.0,375.0
2009_002037,train,500.0,332.0
2009_002040,train,500.0,333.0
2009_002044,train,500.0,375.0
2009_002052,train,500.0,375.0
2009_002054,train,500.0,375.0
2009_002057,train,500.0,377.0
2009_002060,train,500.0,375.0
2009_002064,train,500.0,375.0
2009_002066,train,500.0,375.0
2009_002072,train,454.0,329.0
2009_002077,train,500.0,375.0
2009_002083,train,500.0,375.0
2009_002086,train,500.0,375.0
2009_002088,train,500.0,375.0
2009_002089,train,334.0,500.0
2009_002093,train,500.0,375.0
2009_002096,train,500.0,375.0
2009_002098,train,500.0,375.0
2009_002099,train,500.0,375.0
2009_002103,train,500.0,400.0
2009_002104,train,375.0,500.0
2009_002105,train,500.0,375.0
2009_002107,train,500.0,375.0
2009_002112,train,500.0,333.0
2009_002116,train,333.0,500.0
2009_002117,train,500.0,333.0
2009_002118,train,500.0,375.0
2009_002119,train,500.0,281.0
2009_002120,train,500.0,332.0
2009_002123,train,500.0,375.0
2009_002126,train,500.0,333.0
2009_002129,train,500.0,394.0
2009_002133,train,500.0,333.0
2009_002145,train,500.0,375.0
2009_002146,train,421.0,500.0
2009_002147,train,500.0,375.0
2009_002149,train,500.0,333.0
2009_002151,train,400.0,500.0
2009_002152,train,500.0,375.0
2009_002153,train,500.0,375.0
2009_002173,train,500.0,169.0
2009_002176,train,375.0,500.0
2009_002180,train,500.0,332.0
2009_002182,train,500.0,322.0
2009_002192,train,500.0,375.0
2009_002193,train,400.0,494.0
2009_002197,train,500.0,325.0
2009_002198,train,500.0,358.0
2009_002203,train,500.0,333.0
2009_002204,train,365.0,500.0
2009_002214,train,500.0,375.0
2009_002216,train,500.0,375.0
2009_002225,train,500.0,375.0
2009_002229,train,448.0,299.0
2009_002235,train,333.0,500.0
2009_002236,train,500.0,375.0
2009_002240,train,500.0,333.0
2009_002245,train,500.0,333.0
2009_002253,train,500.0,375.0
2009_002254,train,500.0,317.0
2009_002256,train,500.0,333.0
2009_002258,train,500.0,333.0
2009_002259,train,500.0,375.0
2009_002262,train,500.0,500.0
2009_002264,train,500.0,400.0
2009_002271,train,500.0,337.0
2009_002273,train,500.0,375.0
2009_002274,train,500.0,375.0
2009_002281,train,500.0,292.0
2009_002285,train,500.0,333.0
2009_002289,train,375.0,500.0
2009_002297,train,333.0,500.0
2009_002298,train,500.0,313.0
2009_002299,train,500.0,334.0
2009_002301,train,375.0,500.0
2009_002311,train,500.0,394.0
2009_002312,train,500.0,375.0
2009_002314,train,375.0,500.0
2009_002324,train,500.0,358.0
2009_002326,train,500.0,334.0
2009_002331,train,500.0,375.0
2009_002338,train,500.0,334.0
2009_002339,train,500.0,375.0
2009_002343,train,500.0,375.0
2009_002348,train,500.0,339.0
2009_002352,train,500.0,375.0
2009_002358,train,500.0,375.0
2009_002362,train,375.0,500.0
2009_002371,train,500.0,333.0
2009_002376,train,333.0,500.0
2009_002377,train,500.0,375.0
2009_002381,train,335.0,500.0
2009_002386,train,375.0,500.0
2009_002387,train,500.0,305.0
2009_002388,train,500.0,333.0
2009_002391,train,500.0,375.0
2009_002397,train,500.0,333.0
2009_002404,train,500.0,333.0
2009_002406,train,333.0,500.0
2009_002408,train,500.0,375.0
2009_002409,train,500.0,313.0
2009_002416,train,500.0,375.0
2009_002419,train,375.0,500.0
2009_002422,train,500.0,333.0
2009_002423,train,500.0,375.0
2009_002424,train,500.0,375.0
2009_002425,train,500.0,333.0
2009_002429,train,500.0,375.0
2009_002431,train,500.0,375.0
2009_002434,train,500.0,375.0
2009_002438,train,500.0,375.0
2009_002439,train,500.0,375.0
2009_002443,train,500.0,333.0
2009_002448,train,333.0,500.0
2009_002452,train,333.0,500.0
2009_002456,train,500.0,435.0
2009_002460,train,500.0,375.0
2009_002472,train,500.0,339.0
2009_002504,train,500.0,375.0
2009_002505,train,500.0,375.0
2009_002506,train,500.0,333.0
2009_002514,train,375.0,500.0
2009_002519,train,500.0,375.0
2009_002522,train,500.0,375.0
2009_002523,train,500.0,375.0
2009_002530,train,500.0,334.0
2009_002536,train,500.0,333.0
2009_002542,train,500.0,375.0
2009_002543,train,500.0,333.0
2009_002553,train,444.0,500.0
2009_002556,train,500.0,375.0
2009_002557,train,500.0,375.0
2009_002558,train,500.0,334.0
2009_002559,train,500.0,333.0
2009_002561,train,500.0,333.0
2009_002565,train,334.0,500.0
2009_002567,train,500.0,333.0
2009_002577,train,375.0,500.0
2009_002579,train,375.0,500.0
2009_002585,train,334.0,500.0
2009_002586,train,500.0,375.0
2009_002588,train,500.0,332.0
2009_002595,train,500.0,317.0
2009_002597,train,500.0,332.0
2009_002599,train,500.0,333.0
2009_002605,train,500.0,499.0
2009_002611,train,500.0,375.0
2009_002612,train,478.0,500.0
2009_002613,train,500.0,387.0
2009_002615,train,500.0,375.0
2009_002616,train,316.0,240.0
2009_002620,train,500.0,375.0
2009_002621,train,500.0,368.0
2009_002624,train,500.0,334.0
2009_002625,train,500.0,334.0
2009_002626,train,500.0,334.0
2009_002628,train,500.0,333.0
2009_002629,train,343.0,500.0
2009_002648,train,500.0,334.0
2009_002652,train,500.0,333.0
2009_002659,train,500.0,333.0
2009_002662,train,500.0,333.0
2009_002671,train,500.0,333.0
2009_002672,train,410.0,500.0
2009_002674,train,500.0,333.0
2009_002676,train,500.0,375.0
2009_002685,train,500.0,399.0
2009_002688,train,500.0,376.0
2009_002689,train,500.0,333.0
2009_002695,train,500.0,380.0
2009_002697,train,500.0,320.0
2009_002703,train,500.0,375.0
2009_002704,train,500.0,333.0
2009_002705,train,500.0,375.0
2009_002710,train,500.0,375.0
2009_002713,train,388.0,500.0
2009_002714,train,500.0,375.0
2009_002715,train,334.0,500.0
2009_002719,train,500.0,375.0
2009_002725,train,500.0,333.0
2009_002728,train,375.0,500.0
2009_002734,train,500.0,327.0
2009_002746,train,334.0,500.0
2009_002750,train,500.0,333.0
2009_002758,train,500.0,333.0
2009_002759,train,500.0,333.0
2009_002763,train,500.0,375.0
2009_002764,train,500.0,375.0
2009_002770,train,500.0,375.0
2009_002780,train,500.0,333.0
2009_002784,train,500.0,333.0
2009_002789,train,500.0,375.0
2009_002791,train,375.0,500.0
2009_002792,train,500.0,333.0
2009_002798,train,500.0,333.0
2009_002799,train,500.0,333.0
2009_002813,train,500.0,328.0
2009_002814,train,281.0,500.0
2009_002817,train,375.0,500.0
2009_002820,train,500.0,375.0
2009_002824,train,500.0,430.0
2009_002827,train,500.0,375.0
2009_002831,train,500.0,334.0
2009_002835,train,500.0,375.0
2009_002842,train,500.0,375.0
2009_002843,train,500.0,375.0
2009_002844,train,500.0,374.0
2009_002845,train,500.0,333.0
2009_002847,train,500.0,375.0
2009_002849,train,500.0,375.0
2009_002850,train,500.0,333.0
2009_002851,train,344.0,500.0
2009_002853,train,500.0,375.0
2009_002855,train,500.0,330.0
2009_002862,train,500.0,333.0
2009_002867,train,377.0,500.0
2009_002869,train,500.0,252.0
2009_002872,train,500.0,375.0
2009_002879,train,500.0,375.0
2009_002885,train,500.0,375.0
2009_002890,train,500.0,267.0
2009_002893,train,500.0,375.0
2009_002897,train,500.0,341.0
2009_002901,train,500.0,365.0
2009_002908,train,375.0,500.0
2009_002912,train,500.0,357.0
2009_002914,train,500.0,333.0
2009_002917,train,500.0,332.0
2009_002921,train,500.0,375.0
2009_002932,train,500.0,375.0
2009_002933,train,500.0,375.0
2009_002935,train,356.0,500.0
2009_002937,train,500.0,335.0
2009_002946,train,500.0,333.0
2009_002947,train,500.0,333.0
2009_002952,train,500.0,375.0
2009_002954,train,500.0,375.0
2009_002955,train,375.0,500.0
2009_002957,train,500.0,375.0
2009_002958,train,500.0,375.0
2009_002961,train,480.0,321.0
2009_002970,train,500.0,333.0
2009_002971,train,500.0,333.0
2009_002972,train,500.0,375.0
2009_002976,train,500.0,375.0
2009_002980,train,312.0,500.0
2009_002983,train,500.0,375.0
2009_002984,train,500.0,375.0
2009_002988,train,500.0,309.0
2009_002993,train,500.0,457.0
2009_002999,train,500.0,333.0
2009_003000,train,500.0,336.0
2009_003002,train,500.0,375.0
2009_003006,train,500.0,375.0
2009_003007,train,333.0,500.0
2009_003012,train,500.0,333.0
2009_003019,train,500.0,402.0
2009_003032,train,500.0,375.0
2009_003034,train,500.0,333.0
2009_003035,train,500.0,375.0
2009_003039,train,500.0,333.0
2009_003042,train,500.0,333.0
2009_003053,train,460.0,306.0
2009_003054,train,500.0,375.0
2009_003056,train,331.0,240.0
2009_003064,train,500.0,375.0
2009_003066,train,500.0,335.0
2009_003067,train,500.0,375.0
2009_003068,train,500.0,374.0
2009_003075,train,500.0,333.0
2009_003077,train,500.0,375.0
2009_003078,train,500.0,375.0
2009_003082,train,500.0,333.0
2009_003087,train,500.0,332.0
2009_003088,train,500.0,435.0
2009_003090,train,500.0,342.0
2009_003091,train,500.0,375.0
2009_003093,train,500.0,375.0
2009_003095,train,500.0,375.0
2009_003107,train,500.0,333.0
2009_003108,train,500.0,333.0
2009_003109,train,500.0,333.0
2009_003115,train,374.0,500.0
2009_003116,train,500.0,500.0
2009_003118,train,500.0,334.0
2009_003127,train,500.0,333.0
2009_003138,train,500.0,333.0
2009_003142,train,332.0,500.0
2009_003146,train,500.0,375.0
2009_003147,train,500.0,335.0
2009_003155,train,375.0,500.0
2009_003156,train,334.0,500.0
2009_003157,train,333.0,500.0
2009_003164,train,500.0,375.0
2009_003165,train,500.0,375.0
2009_003166,train,375.0,500.0
2009_003168,train,375.0,500.0
2009_003172,train,500.0,385.0
2009_003173,train,500.0,375.0
2009_003175,train,500.0,333.0
2009_003187,train,500.0,375.0
2009_003200,train,500.0,327.0
2009_003208,train,500.0,334.0
2009_003209,train,475.0,500.0
2009_003218,train,500.0,500.0
2009_003219,train,500.0,375.0
2009_003222,train,500.0,474.0
2009_003225,train,500.0,443.0
2009_003229,train,500.0,375.0
2009_003232,train,319.0,480.0
2009_003233,train,500.0,335.0
2009_003234,train,500.0,227.0
2009_003249,train,500.0,375.0
2009_003253,train,375.0,500.0
2009_003257,train,500.0,281.0
2009_003261,train,500.0,375.0
2009_003265,train,500.0,333.0
2009_003267,train,325.0,500.0
2009_003272,train,375.0,500.0
2009_003277,train,500.0,333.0
2009_003285,train,500.0,330.0
2009_003290,train,306.0,500.0
2009_003309,train,500.0,375.0
2009_003310,train,500.0,375.0
2009_003315,train,500.0,333.0
2009_003316,train,500.0,375.0
2009_003317,train,500.0,326.0
2009_003326,train,500.0,375.0
2009_003327,train,500.0,482.0
2009_003333,train,500.0,339.0
2009_003338,train,500.0,332.0
2009_003340,train,500.0,332.0
2009_003345,train,500.0,375.0
2009_003349,train,500.0,333.0
2009_003350,train,500.0,375.0
2009_003352,train,500.0,333.0
2009_003353,train,500.0,375.0
2009_003360,train,500.0,375.0
2009_003361,train,360.0,270.0
2009_003363,train,500.0,375.0
2009_003365,train,333.0,500.0
2009_003367,train,478.0,457.0
2009_003369,train,334.0,500.0
2009_003377,train,500.0,442.0
2009_003381,train,500.0,332.0
2009_003383,train,500.0,332.0
2009_003384,train,500.0,332.0
2009_003385,train,500.0,500.0
2009_003386,train,338.0,257.0
2009_003395,train,500.0,375.0
2009_003396,train,500.0,375.0
2009_003402,train,500.0,325.0
2009_003407,train,500.0,333.0
2009_003416,train,500.0,333.0
2009_003419,train,500.0,333.0
2009_003425,train,500.0,374.0
2009_003430,train,375.0,500.0
2009_003436,train,500.0,375.0
2009_003443,train,500.0,375.0
2009_003446,train,375.0,500.0
2009_003447,train,500.0,375.0
2009_003454,train,375.0,500.0
2009_003455,train,326.0,500.0
2009_003458,train,500.0,375.0
2009_003459,train,333.0,500.0
2009_003461,train,500.0,357.0
2009_003468,train,500.0,375.0
2009_003482,train,500.0,375.0
2009_003488,train,333.0,500.0
2009_003489,train,500.0,375.0
2009_003490,train,500.0,375.0
2009_003492,train,305.0,214.0
2009_003497,train,500.0,488.0
2009_003510,train,441.0,500.0
2009_003511,train,500.0,375.0
2009_003513,train,375.0,500.0
2009_003519,train,500.0,375.0
2009_003520,train,500.0,333.0
2009_003522,train,500.0,375.0
2009_003524,train,500.0,333.0
2009_003531,train,500.0,375.0
2009_003533,train,500.0,400.0
2009_003534,train,500.0,375.0
2009_003539,train,500.0,414.0
2009_003540,train,500.0,334.0
2009_003541,train,494.0,500.0
2009_003545,train,500.0,375.0
2009_003546,train,500.0,333.0
2009_003555,train,500.0,338.0
2009_003562,train,332.0,500.0
2009_003563,train,333.0,500.0
2009_003572,train,500.0,332.0
2009_003577,train,500.0,375.0
2009_003583,train,500.0,375.0
2009_003594,train,375.0,500.0
2009_003600,train,500.0,338.0
2009_003601,train,500.0,333.0
2009_003605,train,500.0,332.0
2009_003608,train,500.0,317.0
2009_003609,train,334.0,500.0
2009_003613,train,500.0,375.0
2009_003614,train,500.0,375.0
2009_003624,train,500.0,375.0
2009_003629,train,500.0,333.0
2009_003634,train,500.0,375.0
2009_003636,train,500.0,375.0
2009_003639,train,375.0,500.0
2009_003644,train,500.0,375.0
2009_003646,train,500.0,375.0
2009_003647,train,500.0,334.0
2009_003652,train,500.0,331.0
2009_003654,train,500.0,375.0
2009_003657,train,500.0,375.0
2009_003660,train,500.0,375.0
2009_003663,train,500.0,375.0
2009_003667,train,500.0,334.0
2009_003668,train,333.0,500.0
2009_003677,train,375.0,500.0
2009_003683,train,500.0,375.0
2009_003685,train,369.0,500.0
2009_003688,train,500.0,375.0
2009_003690,train,500.0,400.0
2009_003694,train,375.0,500.0
2009_003695,train,500.0,375.0
2009_003697,train,333.0,500.0
2009_003702,train,500.0,375.0
2009_003705,train,500.0,333.0
2009_003708,train,500.0,375.0
2009_003709,train,500.0,336.0
2009_003711,train,333.0,500.0
2009_003717,train,500.0,421.0
2009_003720,train,500.0,333.0
2009_003722,train,500.0,375.0
2009_003732,train,500.0,333.0
2009_003734,train,500.0,375.0
2009_003735,train,500.0,334.0
2009_003736,train,500.0,375.0
2009_003739,train,500.0,332.0
2009_003743,train,500.0,375.0
2009_003752,train,348.0,500.0
2009_003753,train,500.0,375.0
2009_003757,train,500.0,333.0
2009_003760,train,500.0,333.0
2009_003765,train,500.0,375.0
2009_003768,train,355.0,500.0
2009_003775,train,500.0,470.0
2009_003783,train,375.0,500.0
2009_003784,train,500.0,412.0
2009_003786,train,500.0,333.0
2009_003790,train,500.0,375.0
2009_003793,train,500.0,375.0
2009_003799,train,500.0,334.0
2009_003801,train,500.0,333.0
2009_003808,train,500.0,375.0
2009_003815,train,500.0,374.0
2009_003816,train,500.0,375.0
2009_003818,train,500.0,375.0
2009_003819,train,500.0,375.0
2009_003820,train,500.0,379.0
2009_003825,train,500.0,333.0
2009_003827,train,500.0,333.0
2009_003829,train,500.0,334.0
2009_003837,train,500.0,333.0
2009_003838,train,500.0,334.0
2009_003843,train,500.0,333.0
2009_003846,train,500.0,375.0
2009_003848,train,500.0,407.0
2009_003852,train,500.0,333.0
2009_003860,train,500.0,375.0
2009_003865,train,500.0,375.0
2009_003867,train,500.0,345.0
2009_003873,train,370.0,500.0
