image_id,split,cls,xmin,ymin,xmax,ymax,difficult,truncated,occluded,width,height,box_w,box_h,box_area,aspect_ratio,norm_area
2008_001230,train,bottle,156,271,187,359,0,0,1,500,375,32,89,2848,0.3595505617977528,0.015189333333333334
2008_001230,train,bottle,240,275,272,375,0,0,0,500,375,33,101,3333,0.32673267326732675,0.017776
2008_001230,train,chair,375,244,486,322,1,1,1,500,375,112,79,8848,1.4177215189873418,0.04718933333333333
2008_001230,train,chair,390,197,469,255,1,1,1,500,375,80,59,4720,1.3559322033898304,0.025173333333333332
2008_001230,train,chair,1,217,91,306,1,1,1,500,375,91,90,8190,1.011111111111111,0.04368
2008_001230,train,chair,1,150,28,212,1,1,0,500,375,28,63,1764,0.4444444444444444,0.009408
2008_001230,train,chair,42,166,96,190,1,1,1,500,375,55,25,1375,2.2,0.007333333333333333
2008_001230,train,diningtable,1,302,500,375,0,1,0,500,375,500,74,37000,6.756756756756757,0.19733333333333333
2008_001235,train,person,10,66,77,348,0,0,0,500,357,68,283,19244,0.24028268551236748,0.10780952380952381
2008_001235,train,horse,130,32,488,315,0,0,0,500,357,359,284,101956,1.2640845070422535,0.5711820728291317
2008_001238,train,dog,13,142,296,317,0,0,0,500,375,284,176,49984,1.6136363636363635,0.26658133333333334
2008_001238,train,dog,284,148,475,220,0,0,0,500,375,192,73,14016,2.6301369863013697,0.074752
2008_001238,train,sofa,1,92,500,375,0,0,1,500,375,500,284,142000,1.7605633802816902,0.7573333333333333
2008_001245,train,person,54,1,379,375,0,1,1,500,375,326,375,122250,0.8693333333333333,0.652
2008_001245,train,person,149,103,368,375,0,1,1,500,375,220,273,60060,0.8058608058608059,0.32032
2008_001263,train,person,217,101,453,333,0,1,1,500,333,237,233,55221,1.0171673819742488,0.33165765765765765
2008_001263,train,person,1,7,282,333,0,1,0,500,333,282,327,92214,0.8623853211009175,0.5538378378378378
2008_001267,train,cat,1,1,452,325,0,1,0,500,375,452,325,146900,1.3907692307692308,0.7834666666666666
2008_001272,train,person,449,77,500,334,0,1,0,500,375,52,258,13416,0.20155038759689922,0.071552
2008_001272,train,person,318,78,372,174,0,1,1,500,375,55,97,5335,0.5670103092783505,0.028453333333333334
2008_001272,train,person,316,115,364,216,0,1,1,500,375,49,102,4998,0.4803921568627451,0.026656
2008_001272,train,person,238,91,362,375,0,1,0,500,375,125,285,35625,0.43859649122807015,0.19
2008_001272,train,person,102,89,172,279,0,1,0,500,375,71,191,13561,0.3717277486910995,0.07232533333333334
2008_001272,train,person,144,90,202,252,0,1,1,500,375,59,163,9617,0.3619631901840491,0.051290666666666665
2008_001274,train,car,1,114,485,274,0,0,0,500,375,485,161,78085,3.012422360248447,0.41645333333333334
2008_001278,train,horse,71,32,356,300,0,0,1,400,300,286,269,76934,1.063197026022305,0.6411166666666667
2008_001278,train,person,375,83,391,127,1,0,1,400,300,17,45,765,0.37777777777777777,0.006375
2008_001278,train,person,362,85,377,122,1,0,1,400,300,16,38,608,0.42105263157894735,0.005066666666666666
2008_001285,train,dog,49,154,288,294,0,0,0,500,339,240,141,33840,1.702127659574468,0.19964601769911505
2008_001294,train,person,269,132,345,375,0,0,1,500,375,77,244,18788,0.3155737704918033,0.10020266666666666
2008_001294,train,person,35,153,89,349,0,0,1,500,375,55,197,10835,0.27918781725888325,0.05778666666666667
2008_001294,train,bottle,463,197,473,223,1,0,0,500,375,11,27,297,0.4074074074074074,0.001584
2008_001299,train,person,1,53,389,375,0,1,0,500,375,389,323,125647,1.2043343653250773,0.6701173333333333
2008_001302,train,person,202,203,245,315,0,0,0,333,500,44,113,4972,0.3893805309734513,0.029861861861861863
2008_001302,train,person,104,55,153,118,0,0,1,333,500,50,64,3200,0.78125,0.01921921921921922
2008_001302,train,person,113,124,146,175,1,0,1,333,500,34,52,1768,0.6538461538461539,0.010618618618618618
2008_001307,train,bottle,93,47,139,156,0,1,1,375,500,47,110,5170,0.42727272727272725,0.02757333333333333
2008_001307,train,person,50,2,375,500,0,1,1,375,500,326,499,162674,0.6533066132264529,0.8675946666666666
2008_001310,train,person,232,126,344,338,0,1,1,500,338,113,213,24069,0.5305164319248826,0.14242011834319526
2008_001310,train,person,301,182,407,338,0,1,1,500,338,107,157,16799,0.6815286624203821,0.09940236686390533
2008_001310,train,person,176,188,286,338,0,1,1,500,338,111,151,16761,0.7350993377483444,0.09917751479289941
2008_001310,train,person,1,31,157,338,0,1,0,500,338,157,308,48356,0.5097402597402597,0.2861301775147929
2008_001312,train,person,169,71,280,233,0,1,1,500,375,112,163,18256,0.6871165644171779,0.09736533333333333
2008_001312,train,person,266,76,371,236,0,1,1,500,375,106,161,17066,0.6583850931677019,0.09101866666666666
2008_001312,train,bottle,462,215,479,264,0,0,0,500,375,18,50,900,0.36,0.0048
2008_001312,train,bottle,229,195,254,277,0,0,0,500,375,26,83,2158,0.3132530120481928,0.011509333333333333
2008_001312,train,bottle,256,193,280,275,0,0,0,500,375,25,83,2075,0.30120481927710846,0.011066666666666667
2008_001325,train,person,299,86,498,375,0,1,0,500,375,200,290,58000,0.6896551724137931,0.30933333333333335
2008_001325,train,person,1,121,259,375,0,1,0,500,375,259,255,66045,1.0156862745098039,0.35224
2008_001329,train,car,123,194,342,389,0,0,0,375,500,220,196,43120,1.1224489795918366,0.22997333333333334
2008_001329,train,person,115,184,160,286,0,1,0,375,500,46,103,4738,0.44660194174757284,0.025269333333333335
2008_001329,train,person,35,179,68,267,0,0,0,375,500,34,89,3026,0.38202247191011235,0.016138666666666666
2008_001329,train,person,63,190,87,269,0,0,0,375,500,25,80,2000,0.3125,0.010666666666666666
2008_001329,train,person,84,209,107,266,0,0,0,375,500,24,58,1392,0.41379310344827586,0.007424
2008_001329,train,person,108,179,129,263,0,1,1,375,500,22,85,1870,0.25882352941176473,0.009973333333333334
2008_001335,train,cat,29,1,500,375,0,1,0,500,375,472,375,177000,1.2586666666666666,0.944
2008_001336,train,bicycle,1,1,500,372,0,1,0,500,372,500,372,186000,1.3440860215053763,1.0
2008_001346,train,person,1,93,255,374,0,1,1,500,375,255,282,71910,0.9042553191489362,0.38352
2008_001346,train,person,223,1,500,375,0,1,0,500,375,278,375,104250,0.7413333333333333,0.556
2008_001351,train,person,27,1,199,159,1,1,1,493,500,173,159,27507,1.0880503144654088,0.11159026369168357
2008_001351,train,person,207,1,340,259,1,1,1,493,500,134,259,34706,0.5173745173745173,0.14079513184584178
2008_001351,train,person,292,52,360,267,1,1,1,493,500,69,216,14904,0.3194444444444444,0.06046247464503043
2008_001351,train,bird,27,166,391,486,0,0,0,493,500,365,321,117165,1.1370716510903427,0.47531440162271804
2008_001351,train,bird,56,204,315,439,0,0,1,493,500,260,236,61360,1.1016949152542372,0.24892494929006084
2008_001351,train,person,404,1,493,121,1,1,1,493,500,90,121,10890,0.743801652892562,0.044178498985801215
2008_001351,train,person,354,19,471,422,0,0,1,493,500,118,404,47672,0.29207920792079206,0.19339553752535496
2008_001351,train,person,63,69,199,420,0,0,1,493,500,137,352,48224,0.38920454545454547,0.19563488843813387
2008_001357,train,cat,115,108,406,326,0,0,0,500,375,292,219,63948,1.3333333333333333,0.341056
2008_001358,train,person,288,122,366,202,0,1,1,500,338,79,81,6399,0.9753086419753086,0.037863905325443786
2008_001358,train,person,330,113,385,218,0,1,1,500,338,56,106,5936,0.5283018867924528,0.035124260355029586
2008_001358,train,train,357,1,500,338,1,1,1,500,338,144,338,48672,0.4260355029585799,0.288
2008_001359,train,cow,1,89,463,400,0,1,0,500,400,463,312,144456,1.483974358974359,0.72228
2008_001359,train,person,324,54,479,400,0,1,1,500,400,156,347,54132,0.4495677233429395,0.27066
2008_001359,train,car,182,102,313,162,0,0,1,500,400,132,61,8052,2.1639344262295084,0.04026
2008_001373,train,person,271,117,500,375,0,1,1,500,375,230,259,59570,0.888030888030888,0.3177066666666667
2008_001373,train,person,1,152,162,375,0,1,1,500,375,162,224,36288,0.7232142857142857,0.193536
2008_001373,train,person,197,110,375,375,0,1,1,500,375,179,266,47614,0.6729323308270677,0.25394133333333335
2008_001373,train,person,64,123,215,375,0,1,1,500,375,152,253,38456,0.6007905138339921,0.20509866666666668
2008_001375,train,bicycle,275,249,500,333,0,1,1,500,333,226,85,19210,2.6588235294117646,0.11537537537537537
2008_001375,train,bicycle,1,290,198,333,1,1,1,500,333,198,44,8712,4.5,0.05232432432432432
2008_001375,train,car,235,122,383,252,0,1,1,500,333,149,131,19519,1.1374045801526718,0.11723123123123123
2008_001375,train,person,358,50,500,333,0,1,1,500,333,143,284,40612,0.5035211267605634,0.2439159159159159
2008_001375,train,person,9,41,257,333,0,1,0,500,333,249,293,72957,0.8498293515358362,0.4381801801801802
2008_001382,train,person,172,59,334,444,0,1,1,500,444,163,386,62918,0.422279792746114,0.2834144144144144
2008_001382,train,horse,101,8,500,444,0,1,1,500,444,400,437,174800,0.9153318077803204,0.7873873873873873
2008_001383,train,person,1,107,322,350,0,1,0,333,500,322,244,78568,1.319672131147541,0.4718798798798799
2008_001383,train,person,1,65,218,343,0,1,1,333,500,218,279,60822,0.7813620071684588,0.3652972972972973
2008_001385,train,person,29,59,197,369,0,0,1,500,369,169,311,52559,0.5434083601286174,0.28487262872628727
2008_001385,train,person,217,67,317,369,0,0,1,500,369,101,303,30603,0.3333333333333333,0.165869918699187
2008_001385,train,person,326,87,428,369,0,0,1,500,369,103,283,29149,0.36395759717314485,0.15798915989159892
2008_001387,train,bird,126,92,284,228,0,0,0,500,413,159,137,21783,1.1605839416058394,0.1054866828087167
2008_001389,train,boat,39,73,290,428,0,0,0,333,500,252,356,89712,0.7078651685393258,0.5388108108108108
2008_001389,train,boat,53,385,73,392,1,0,0,333,500,21,8,168,2.625,0.001009009009009009
2008_001389,train,boat,1,385,28,395,1,0,0,333,500,28,11,308,2.5454545454545454,0.0018498498498498498
2008_001389,train,boat,289,371,315,392,1,0,0,333,500,27,22,594,1.2272727272727273,0.0035675675675675674
2008_001389,train,boat,221,299,255,398,1,1,1,333,500,35,100,3500,0.35,0.021021021021021023
2008_001389,train,boat,22,397,108,414,1,1,1,333,500,87,18,1566,4.833333333333333,0.009405405405405406
2008_001389,train,person,123,391,134,409,1,1,0,333,500,12,19,228,0.631578947368421,0.0013693693693693693
2008_001389,train,person,132,393,143,407,1,1,0,333,500,12,15,180,0.8,0.001081081081081081
2008_001389,train,person,145,394,160,407,1,1,0,333,500,16,14,224,1.1428571428571428,0.0013453453453453454
2008_001389,train,boat,321,390,333,398,1,1,0,333,500,13,9,117,1.4444444444444444,0.0007027027027027027
2008_001389,train,person,58,389,67,407,1,1,0,333,500,10,19,190,0.5263157894736842,0.0011411411411411411
2008_001390,train,person,320,43,498,295,0,0,1,500,375,179,253,45287,0.7075098814229249,0.24153066666666667
2008_001390,train,person,1,136,344,310,0,1,0,500,375,344,175,60200,1.9657142857142857,0.32106666666666667
2008_001390,train,sofa,1,68,500,375,0,1,1,500,375,500,308,154000,1.6233766233766234,0.8213333333333334
2008_001390,train,bottle,457,59,479,126,0,0,0,500,375,23,68,1564,0.3382352941176471,0.008341333333333333
2008_001399,train,sofa,1,153,315,375,0,1,1,500,375,315,223,70245,1.4125560538116593,0.37464
2008_001402,train,person,98,149,234,443,0,0,1,333,500,137,295,40415,0.46440677966101696,0.24273273273273274
2008_001402,train,bicycle,115,279,243,482,0,0,1,333,500,129,204,26316,0.6323529411764706,0.15805405405405407
2008_001405,train,bottle,173,15,270,365,0,0,0,500,375,98,351,34398,0.2792022792022792,0.183456
2008_001408,train,person,242,173,337,375,0,1,0,500,375,96,203,19488,0.4729064039408867,0.103936
2008_001413,train,diningtable,205,146,500,375,1,0,0,500,375,296,230,68080,1.2869565217391303,0.3630933333333333
2008_001413,train,person,65,41,334,375,0,1,0,500,375,270,335,90450,0.8059701492537313,0.4824
2008_001414,train,cat,57,31,482,401,0,0,0,500,416,426,371,158046,1.1482479784366577,0.7598365384615384
2008_001419,train,person,8,168,147,336,0,1,1,448,336,140,169,23660,0.8284023668639053,0.15718005952380953
2008_001419,train,person,106,198,255,335,0,1,0,448,336,150,138,20700,1.0869565217391304,0.13751594387755103
2008_001419,train,person,225,205,317,336,0,1,1,448,336,93,132,12276,0.7045454545454546,0.08155293367346939
2008_001419,train,person,310,202,448,336,0,1,0,448,336,139,135,18765,1.0296296296296297,0.12466119260204081
2008_001420,train,dog,343,148,393,252,0,0,0,452,500,51,105,5355,0.4857142857142857,0.023694690265486727
2008_001420,train,dog,118,210,179,362,0,0,0,452,500,62,153,9486,0.40522875816993464,0.04197345132743363
2008_001420,train,dog,79,129,176,184,0,0,1,452,500,98,56,5488,1.75,0.024283185840707964
2008_001420,train,dog,38,169,102,280,0,0,0,452,500,65,112,7280,0.5803571428571429,0.032212389380530976
2008_001420,train,person,265,26,318,179,0,0,0,452,500,54,154,8316,0.35064935064935066,0.03679646017699115
2008_001420,train,boat,336,1,452,49,0,1,0,452,500,117,49,5733,2.3877551020408165,0.025367256637168142
2008_001431,train,person,26,88,373,500,0,1,1,375,500,348,413,143724,0.8426150121065376,0.766528
2008_001431,train,bottle,102,249,160,429,0,0,1,375,500,59,181,10679,0.3259668508287293,0.05695466666666667
2008_001431,train,bottle,265,227,324,403,0,0,1,375,500,60,177,10620,0.3389830508474576,0.05664
2008_001434,train,person,173,169,350,370,0,1,1,500,375,178,202,35956,0.8811881188118812,0.19176533333333334
2008_001434,train,person,238,160,297,254,0,1,1,500,375,60,95,5700,0.631578947368421,0.0304
2008_001434,train,chair,211,271,346,375,0,1,1,500,375,136,105,14280,1.2952380952380953,0.07616
2008_001434,train,chair,1,262,73,365,0,1,0,500,375,73,104,7592,0.7019230769230769,0.04049066666666667
2008_001434,train,chair,79,197,149,229,1,1,1,500,375,71,33,2343,2.1515151515151514,0.012496
2008_001434,train,chair,330,194,434,306,0,1,1,500,375,105,113,11865,0.9292035398230089,0.06328
2008_001434,train,pottedplant,428,152,500,375,1,1,0,500,375,73,224,16352,0.32589285714285715,0.08721066666666667
2008_001434,train,diningtable,52,215,284,375,0,0,1,500,375,233,161,37513,1.4472049689440993,0.20006933333333332
2008_001440,train,car,205,79,268,116,0,0,1,333,500,64,38,2432,1.6842105263157894,0.014606606606606606
2008_001440,train,car,14,67,132,139,0,1,1,333,500,119,73,8687,1.63013698630137,0.05217417417417417
2008_001440,train,car,1,135,109,478,1,1,1,333,500,109,344,37496,0.3168604651162791,0.2252012012012012
2008_001440,train,car,1,106,45,136,1,1,1,333,500,45,31,1395,1.4516129032258065,0.008378378378378378
2008_001440,train,person,59,97,309,500,0,1,1,333,500,251,404,101404,0.6212871287128713,0.609033033033033
2008_001440,train,person,5,51,307,500,0,1,1,333,500,303,450,136350,0.6733333333333333,0.8189189189189189
2008_001444,train,bottle,291,198,342,369,0,0,1,500,375,52,172,8944,0.3023255813953488,0.04770133333333333
2008_001444,train,person,9,2,500,375,0,1,1,500,375,492,374,184008,1.3155080213903743,0.981376
2008_001446,train,car,69,22,447,338,0,0,0,500,371,379,317,120143,1.195583596214511,0.6476711590296496
2008_001446,train,car,176,14,249,41,1,1,0,500,371,74,28,2072,2.642857142857143,0.011169811320754716
2008_001448,train,aeroplane,332,126,469,169,0,0,0,500,274,138,44,6072,3.1363636363636362,0.04432116788321168
2008_001448,train,aeroplane,1,89,298,169,0,0,0,500,274,298,81,24138,3.6790123456790123,0.1761897810218978
2008_001454,train,person,5,1,490,500,0,1,1,490,500,486,500,243000,0.972,0.9918367346938776
2008_001455,train,person,155,13,333,413,0,1,0,333,500,179,401,71779,0.4463840399002494,0.4311051051051051
2008_001455,train,person,3,2,209,404,0,1,1,333,500,207,403,83421,0.5136476426799007,0.5010270270270271
2008_001460,train,pottedplant,112,1,493,367,0,1,0,500,367,382,367,140194,1.0408719346049047,0.764
2008_001461,train,chair,439,94,500,228,0,1,1,500,375,62,135,8370,0.45925925925925926,0.04464
2008_001461,train,tvmonitor,433,74,498,124,0,0,1,500,375,66,51,3366,1.2941176470588236,0.017952
2008_001461,train,sofa,1,91,189,288,0,1,1,500,375,189,198,37422,0.9545454545454546,0.199584
2008_001461,train,person,107,30,240,254,0,0,1,500,375,134,225,30150,0.5955555555555555,0.1608
2008_001461,train,dog,196,178,276,309,0,0,0,500,375,81,132,10692,0.6136363636363636,0.057024
2008_001462,train,person,80,67,208,293,0,0,0,500,375,129,227,29283,0.5682819383259912,0.156176
2008_001464,train,horse,153,192,333,390,0,0,1,333,500,181,199,36019,0.9095477386934674,0.21633033033033033
2008_001464,train,person,215,176,275,298,0,0,1,333,500,61,123,7503,0.4959349593495935,0.04506306306306306
2008_001464,train,person,23,268,53,348,0,0,1,333,500,31,81,2511,0.38271604938271603,0.01508108108108108
2008_001464,train,person,84,278,106,359,0,0,1,333,500,23,82,1886,0.2804878048780488,0.011327327327327327
2008_001464,train,person,92,282,122,366,0,0,1,333,500,31,85,2635,0.36470588235294116,0.015825825825825826
2008_001464,train,person,119,276,151,368,0,0,1,333,500,33,93,3069,0.3548387096774194,0.018432432432432432
2008_001464,train,person,291,251,312,278,1,1,1,333,500,22,28,616,0.7857142857142857,0.0036996996996996995
2008_001464,train,person,318,251,333,285,0,1,0,333,500,16,35,560,0.45714285714285713,0.0033633633633633636
2008_001464,train,person,320,275,333,365,1,1,1,333,500,14,91,1274,0.15384615384615385,0.007651651651651652
2008_001467,train,person,36,36,144,253,0,0,1,425,298,109,218,23762,0.5,0.18761942360836953
2008_001467,train,pottedplant,335,1,403,140,0,0,0,425,298,69,140,9660,0.4928571428571429,0.07627319384129491
2008_001467,train,chair,55,107,151,259,0,0,0,425,298,97,153,14841,0.6339869281045751,0.11718120805369127
2008_001467,train,pottedplant,229,80,331,141,0,0,0,425,298,103,62,6386,1.6612903225806452,0.05042242400315831
2008_001479,train,dog,88,63,425,369,0,0,0,500,375,338,307,103766,1.1009771986970684,0.5534186666666666
2008_001482,train,person,168,61,300,500,0,1,1,375,500,133,440,58520,0.30227272727272725,0.31210666666666664
2008_001482,train,person,75,62,189,500,0,0,0,375,500,115,439,50485,0.2619589977220957,0.26925333333333334
2008_001482,train,bottle,209,287,239,345,0,1,0,375,500,31,59,1829,0.5254237288135594,0.009754666666666667
2008_001488,train,person,156,1,500,333,0,1,0,500,333,345,333,114885,1.0360360360360361,0.69
2008_001493,train,person,131,21,262,369,0,1,1,500,375,132,349,46068,0.37822349570200575,0.245696
2008_001493,train,person,245,80,341,368,0,1,1,500,375,97,289,28033,0.3356401384083045,0.14950933333333333
2008_001493,train,person,318,53,423,375,0,1,1,500,375,106,323,34238,0.3281733746130031,0.18260266666666666
